"","Date","Plant","Filter","Well","Type","name","value"
"6305","2021-02-02","Kenosha",1,1,"Filter Mean","N2GC",439922.799865727
"6306","2021-02-02","Kenosha",1,1,"Filter Mean","PMMOVGC",11161284.1862714
"6307","2021-02-02","Kenosha",2,1,"Filter Mean","N1GC",913342.541764769
"6308","2021-02-02","Kenosha",2,1,"Filter Mean","N2GC",1552892.22019627
"6309","2021-02-02","Kenosha",2,1,"Filter Mean","PMMOVGC",10705387.8081859
"6310","2021-02-02","Kenosha",3,1,"Filter Mean","N1GC",374403.675907341
"6311","2021-02-02","Kenosha",3,1,"Filter Mean","N2GC",394685.020082065
"6312","2021-02-02","Kenosha",3,1,"Filter Mean","PMMOVGC",9595755.82725514
"6313","2021-02-03","Kenosha",1,1,"Filter Mean","N1GC",608566.525341969
"6314","2021-02-03","Kenosha",1,1,"Filter Mean","N2GC",523157.561543878
"6315","2021-02-03","Kenosha",1,1,"Filter Mean","PMMOVGC",11226101.6942624
"6316","2021-02-03","Kenosha",2,1,"Filter Mean","N1GC",545152.077055174
"6317","2021-02-03","Kenosha",2,1,"Filter Mean","N2GC",478736.979302992
"6318","2021-02-03","Kenosha",2,1,"Filter Mean","PMMOVGC",12277541.2064033
"6319","2021-02-03","Kenosha",3,1,"Filter Mean","N1GC",612448.749026063
"6320","2021-02-03","Kenosha",3,1,"Filter Mean","N2GC",367975.944964942
"6321","2021-02-03","Kenosha",3,1,"Filter Mean","PMMOVGC",12832475.1471922
"6322","2021-02-01","Platteville",1,1,"Filter Mean","N1GC",244433.294289314
"6323","2021-02-01","Platteville",1,1,"Filter Mean","N2GC",248991.418467046
"6324","2021-02-01","Platteville",1,1,"Filter Mean","PMMOVGC",8900931.15538538
"6325","2021-02-01","Platteville",2,1,"Filter Mean","N1GC",439038.63992628
"6326","2021-02-01","Platteville",2,1,"Filter Mean","N2GC",357231.541747381
"6327","2021-02-01","Platteville",2,1,"Filter Mean","PMMOVGC",10750868.6920327
"6328","2021-02-01","Platteville",3,1,"Filter Mean","N1GC",282469.638960637
"6329","2021-02-01","Platteville",3,1,"Filter Mean","N2GC",282465.081732703
"6330","2021-02-01","Platteville",3,1,"Filter Mean","PMMOVGC",8885096.43263338
"6331","2021-02-02","Platteville",1,1,"Filter Mean","N1GC",7699653.41149252
"6332","2021-02-02","Platteville",1,1,"Filter Mean","N2GC",6728656.28626662
"6333","2021-02-02","Platteville",1,1,"Filter Mean","PMMOVGC",49803845.7208949
"6334","2021-02-02","Platteville",2,1,"Filter Mean","N1GC",6743086.70036197
"6335","2021-02-02","Platteville",2,1,"Filter Mean","N2GC",5728812.58841886
"6336","2021-02-02","Platteville",2,1,"Filter Mean","PMMOVGC",60936732.6460235
"6337","2021-02-02","Platteville",3,1,"Filter Mean","N1GC",7058179.15719953
"6338","2021-02-02","Platteville",3,1,"Filter Mean","N2GC",5550145.04757368
"6339","2021-02-02","Platteville",3,1,"Filter Mean","PMMOVGC",46266817.5484861
"6340","2021-02-03","Platteville",1,1,"Filter Mean","N1GC",4163413.58604939
"6341","2021-02-03","Platteville",1,1,"Filter Mean","N2GC",3666244.91528274
"6342","2021-02-03","Platteville",1,1,"Filter Mean","PMMOVGC",32435509.401422
"6343","2021-02-03","Platteville",2,1,"Filter Mean","N1GC",4215180.28031434
"6344","2021-02-03","Platteville",2,1,"Filter Mean","N2GC",3544149.96425242
"6345","2021-02-03","Platteville",2,1,"Filter Mean","PMMOVGC",15679419.4672421
"6346","2021-02-03","Platteville",3,1,"Filter Mean","N1GC",4318917.82315227
"6347","2021-02-03","Platteville",3,1,"Filter Mean","N2GC",3795135.96473988
"6348","2021-02-03","Platteville",3,1,"Filter Mean","PMMOVGC",15153021.7677029
"6349","2021-02-01","Merrill",1,1,"Filter Mean","N1GC",225825.480450004
"6350","2021-02-01","Merrill",1,1,"Filter Mean","N2GC",215496.494326905
"6351","2021-02-01","Merrill",1,1,"Filter Mean","PMMOVGC",10672122.9654343
"6352","2021-02-01","Merrill",2,1,"Filter Mean","N1GC",285499.692831242
"6353","2021-02-01","Merrill",2,1,"Filter Mean","N2GC",267685.424685815
"6354","2021-02-01","Merrill",2,1,"Filter Mean","PMMOVGC",11716676.221801
"6355","2021-02-01","Merrill",3,1,"Filter Mean","N1GC",340660.373475561
"6356","2021-02-01","Merrill",3,1,"Filter Mean","N2GC",367743.902952731
"6357","2021-02-01","Merrill",3,1,"Filter Mean","PMMOVGC",18308047.4494995
"6358","2021-02-02","Merrill",1,1,"Filter Mean","N1GC",256600.779433172
"6359","2021-02-02","Merrill",1,1,"Filter Mean","N2GC",181760.64110545
"6360","2021-02-02","Merrill",1,1,"Filter Mean","PMMOVGC",153084702.173218
"6361","2021-02-02","Merrill",2,1,"Filter Mean","N1GC",199995.456322006
"6362","2021-02-02","Merrill",2,1,"Filter Mean","N2GC",220157.481592055
"6363","2021-02-02","Merrill",2,1,"Filter Mean","PMMOVGC",10123679.0845487
"6364","2021-02-02","Merrill",3,1,"Filter Mean","N1GC",174540.150301849
"6365","2021-02-02","Merrill",3,1,"Filter Mean","N2GC",189342.667070694
"6366","2021-02-02","Merrill",3,1,"Filter Mean","PMMOVGC",6756793.46023127
"6367","2021-02-03","Merrill",1,1,"Filter Mean","N1GC",24156.5894063065
"6368","2021-02-03","Merrill",1,1,"Filter Mean","N2GC",31266.2445926768
"6369","2021-02-03","Merrill",1,1,"Filter Mean","PMMOVGC",3254433.84908526
"6370","2021-02-03","Merrill",2,1,"Filter Mean","N1GC",76653.7721329766
"6371","2021-02-03","Merrill",2,1,"Filter Mean","N2GC",35191.1208582217
"6372","2021-02-03","Merrill",2,1,"Filter Mean","PMMOVGC",5760857.79328328
"6373","2021-02-03","Merrill",3,1,"Filter Mean","N1GC",273876.406851061
"6374","2021-02-03","Merrill",3,1,"Filter Mean","N2GC",190774.572037186
"6375","2021-02-03","Merrill",3,1,"Filter Mean","PMMOVGC",9793915.57983557
"6376","2021-02-02","Oshkosh",1,1,"Filter Mean","N1GC",859034.770679502
"6377","2021-02-02","Oshkosh",1,1,"Filter Mean","N2GC",683042.751318315
"6378","2021-02-02","Oshkosh",1,1,"Filter Mean","PMMOVGC",32540007.2729331
"6379","2021-02-02","Oshkosh",2,1,"Filter Mean","N1GC",645833.118065764
"6380","2021-02-02","Oshkosh",2,1,"Filter Mean","N2GC",285355.247225231
"6381","2021-02-02","Oshkosh",2,1,"Filter Mean","PMMOVGC",27013892.0022103
"6382","2021-02-02","Oshkosh",3,1,"Filter Mean","N1GC",566103.970200795
"6383","2021-02-02","Oshkosh",3,1,"Filter Mean","N2GC",432547.349752428
"6384","2021-02-02","Oshkosh",3,1,"Filter Mean","PMMOVGC",26430781.7831432
"6385","2021-02-03","Oshkosh",1,1,"Filter Mean","N1GC",417027.187228023
"6386","2021-02-03","Oshkosh",1,1,"Filter Mean","N2GC",413592.407963299
"6387","2021-02-03","Oshkosh",1,1,"Filter Mean","PMMOVGC",22205560.5701563
"6388","2021-02-03","Oshkosh",2,1,"Filter Mean","N1GC",361847.745952345
"6389","2021-02-03","Oshkosh",2,1,"Filter Mean","N2GC",281247.055359719
"6390","2021-02-03","Oshkosh",2,1,"Filter Mean","PMMOVGC",26668922.3521394
"6391","2021-02-03","Oshkosh",3,1,"Filter Mean","N1GC",429355.952754616
"6392","2021-02-03","Oshkosh",3,1,"Filter Mean","N2GC",276498.97196313
"6393","2021-02-03","Oshkosh",3,1,"Filter Mean","PMMOVGC",33063307.2587924
"6394","2021-02-03","Madison",1,1,"Filter Mean","N1GC",614143.588418028
"6395","2021-02-03","Madison",1,1,"Filter Mean","N2GC",473276.592397075
"6396","2021-02-03","Madison",1,1,"Filter Mean","PMMOVGC",30079848.5450356
"6397","2021-02-03","Madison",2,1,"Filter Mean","N1GC",399064.043966008
"6398","2021-02-03","Madison",2,1,"Filter Mean","N2GC",358638.196661503
"6399","2021-02-03","Madison",2,1,"Filter Mean","PMMOVGC",43910496.5693034
"6400","2021-02-03","Madison",3,1,"Filter Mean","N1GC",706891.457021671
"6401","2021-02-03","Madison",3,1,"Filter Mean","N2GC",569472.221971703
"6402","2021-02-03","Madison",3,1,"Filter Mean","PMMOVGC",38081675.8794104
"6403","2021-02-04","Madison",1,1,"Filter Mean","N1GC",554996.656599979
"6404","2021-02-04","Madison",1,1,"Filter Mean","N2GC",508261.428407641
"6405","2021-02-04","Madison",1,1,"Filter Mean","PMMOVGC",20716794.6577567
"6406","2021-02-04","Madison",2,1,"Filter Mean","N1GC",703228.784763589
"6407","2021-02-04","Madison",2,1,"Filter Mean","N2GC",722986.79189071
"6408","2021-02-04","Madison",2,1,"Filter Mean","PMMOVGC",38789550.8985571
"6409","2021-02-04","Madison",3,1,"Filter Mean","N1GC",647277.01774435
"6410","2021-02-04","Madison",3,1,"Filter Mean","N2GC",579305.405992744
"6411","2021-02-04","Madison",3,1,"Filter Mean","PMMOVGC",30156683.8776496
"6412","2021-02-01","Plymouth",1,1,"Filter Mean","N1GC",593012.902771309
"6413","2021-02-01","Plymouth",1,1,"Filter Mean","N2GC",216787.948020744
"6414","2021-02-01","Plymouth",1,1,"Filter Mean","PMMOVGC",5865075.06475022
"6415","2021-02-01","Plymouth",2,1,"Filter Mean","N1GC",718901.982606244
"6416","2021-02-01","Plymouth",2,1,"Filter Mean","N2GC",251598.438241873
"6417","2021-02-01","Plymouth",2,1,"Filter Mean","PMMOVGC",6319070.52259967
"6418","2021-02-01","Plymouth",3,1,"Filter Mean","N1GC",520040.146061846
"6419","2021-02-01","Plymouth",3,1,"Filter Mean","N2GC",227836.016337411
"6420","2021-02-01","Plymouth",3,1,"Filter Mean","PMMOVGC",6506594.4515444
"6421","2021-02-02","Plymouth",1,1,"Filter Mean","N1GC",92696.6307272271
"6422","2021-02-02","Plymouth",1,1,"Filter Mean","N2GC",50824.9522314787
"6423","2021-02-02","Plymouth",1,1,"Filter Mean","PMMOVGC",6895953.55607948
"6424","2021-02-02","Plymouth",2,1,"Filter Mean","N1GC",499223.319434874
"6425","2021-02-02","Plymouth",2,1,"Filter Mean","N2GC",254061.452904618
"6426","2021-02-02","Plymouth",2,1,"Filter Mean","PMMOVGC",6889612.05034924
"6427","2021-02-02","Plymouth",3,1,"Filter Mean","N1GC",109020.532081879
"6428","2021-02-02","Plymouth",3,1,"Filter Mean","N2GC",49257.3008097554
"6429","2021-02-02","Plymouth",3,1,"Filter Mean","PMMOVGC",7077768.52561702
"6430","2021-02-03","Plymouth",1,1,"Filter Mean","N1GC",112061.551250482
"6431","2021-02-03","Plymouth",1,1,"Filter Mean","N2GC",32781.7336529498
"6432","2021-02-03","Plymouth",1,1,"Filter Mean","PMMOVGC",11875881.1649901
"6433","2021-02-03","Plymouth",2,1,"Filter Mean","N1GC",73959.4546905253
"6434","2021-02-03","Plymouth",2,1,"Filter Mean","N2GC",20762.2136986634
"6435","2021-02-03","Plymouth",2,1,"Filter Mean","PMMOVGC",9548830.23124454
"6436","2021-02-03","Plymouth",3,1,"Filter Mean","N1GC",81824.4599465641
"6437","2021-02-03","Plymouth",3,1,"Filter Mean","N2GC",50791.1466021847
"6438","2021-02-03","Plymouth",3,1,"Filter Mean","PMMOVGC",6892055.33629775
"6439","2021-02-01","River Falls",1,1,"Filter Mean","N1GC",260640.652192513
"6440","2021-02-01","River Falls",1,1,"Filter Mean","N2GC",123617.392538213
"6441","2021-02-01","River Falls",1,1,"Filter Mean","PMMOVGC",10510243.1021432
"6442","2021-02-01","River Falls",2,1,"Filter Mean","N1GC",237578.680501727
"6443","2021-02-01","River Falls",2,1,"Filter Mean","N2GC",208961.802573712
"6444","2021-02-01","River Falls",2,1,"Filter Mean","PMMOVGC",13397847.3735111
"6445","2021-02-01","River Falls",3,1,"Filter Mean","N1GC",332704.668648493
"6446","2021-02-01","River Falls",3,1,"Filter Mean","N2GC",199730.750842374
"6447","2021-02-01","River Falls",3,1,"Filter Mean","PMMOVGC",25590677.2358796
"6448","2021-02-02","River Falls",1,1,"Filter Mean","N1GC",866344.214049063
"6449","2021-02-02","River Falls",1,1,"Filter Mean","N2GC",532417.607295069
"6450","2021-02-02","River Falls",1,1,"Filter Mean","PMMOVGC",17598207.5688392
"6451","2021-02-02","River Falls",2,1,"Filter Mean","N1GC",689488.57877323
"6452","2021-02-02","River Falls",2,1,"Filter Mean","N2GC",381496.209314167
"6453","2021-02-02","River Falls",2,1,"Filter Mean","PMMOVGC",20387356.3765886
"6454","2021-02-02","River Falls",3,1,"Filter Mean","N1GC",571018.408540361
"6455","2021-02-02","River Falls",3,1,"Filter Mean","N2GC",390098.198971214
"6456","2021-02-02","River Falls",3,1,"Filter Mean","PMMOVGC",19019282.5216268
"6457","2021-02-03","River Falls",1,1,"Filter Mean","N1GC",268215.067080848
"6458","2021-02-03","River Falls",1,1,"Filter Mean","N2GC",145653.050479928
"6459","2021-02-03","River Falls",1,1,"Filter Mean","PMMOVGC",13064319.3617135
"6460","2021-02-03","River Falls",2,1,"Filter Mean","N1GC",390616.606954488
"6461","2021-02-03","River Falls",2,1,"Filter Mean","N2GC",229015.321647011
"6462","2021-02-03","River Falls",2,1,"Filter Mean","PMMOVGC",19904730.8064677
"6463","2021-02-03","River Falls",3,1,"Filter Mean","N1GC",494303.298020216
"6464","2021-02-03","River Falls",3,1,"Filter Mean","N2GC",292153.707396201
"6465","2021-02-03","River Falls",3,1,"Filter Mean","PMMOVGC",18413126.6407867
"6466","2021-02-01","Sun Prairie",1,1,"Filter Mean","N1GC",42535.9483714495
"6467","2021-02-01","Sun Prairie",1,1,"Filter Mean","N2GC",6262.44174856461
"6468","2021-02-01","Sun Prairie",1,1,"Filter Mean","PMMOVGC",23224439.7014186
"6469","2021-02-01","Sun Prairie",2,1,"Filter Mean","N1GC",142831.97737769
"6470","2021-02-01","Sun Prairie",2,1,"Filter Mean","N2GC",92485.1620125256
"6471","2021-02-01","Sun Prairie",2,1,"Filter Mean","PMMOVGC",21387769.4793213
"6472","2021-02-01","Sun Prairie",3,1,"Filter Mean","N1GC",90331.4475987133
"6473","2021-02-01","Sun Prairie",3,1,"Filter Mean","N2GC",23054.7264565015
"6474","2021-02-01","Sun Prairie",3,1,"Filter Mean","PMMOVGC",20533112.7813402
"6475","2021-02-02","Sun Prairie",1,1,"Filter Mean","N1GC",105171.399243405
"6476","2021-02-02","Sun Prairie",1,1,"Filter Mean","N2GC",80735.9323376768
"6477","2021-02-02","Sun Prairie",1,1,"Filter Mean","PMMOVGC",25360529.1453027
"6478","2021-02-02","Sun Prairie",2,1,"Filter Mean","N1GC",85009.0739570564
"6479","2021-02-02","Sun Prairie",2,1,"Filter Mean","N2GC",24142.39520442
"6480","2021-02-02","Sun Prairie",2,1,"Filter Mean","PMMOVGC",23113960.4793607
"6481","2021-02-02","Sun Prairie",3,1,"Filter Mean","N1GC",77362.263401695
"6482","2021-02-02","Sun Prairie",3,1,"Filter Mean","N2GC",14517.2843078369
"6483","2021-02-02","Sun Prairie",3,1,"Filter Mean","PMMOVGC",20006966.5793131
"6484","2021-02-03","Sun Prairie",1,1,"Filter Mean","N1GC",108258.505268151
"6485","2021-02-03","Sun Prairie",1,1,"Filter Mean","N2GC",110583.462936112
"6486","2021-02-03","Sun Prairie",1,1,"Filter Mean","PMMOVGC",21162733.2750049
"6487","2021-02-03","Sun Prairie",2,1,"Filter Mean","N1GC",138542.875358064
"6488","2021-02-03","Sun Prairie",2,1,"Filter Mean","N2GC",107125.454949129
"6489","2021-02-03","Sun Prairie",2,1,"Filter Mean","PMMOVGC",27225873.5045312
"6490","2021-02-03","Sun Prairie",3,1,"Filter Mean","N1GC",113813.350265775
"6491","2021-02-03","Sun Prairie",3,1,"Filter Mean","N2GC",33897.7401048829
"6492","2021-02-03","Sun Prairie",3,1,"Filter Mean","PMMOVGC",25193521.4425563
"6493","2021-02-01","Wausau",1,1,"Filter Mean","N1GC",179615.126594286
"6494","2021-02-01","Wausau",1,1,"Filter Mean","N2GC",42438.6969328785
"6495","2021-02-01","Wausau",1,1,"Filter Mean","PMMOVGC",23657115.2877945
"6496","2021-02-01","Wausau",2,1,"Filter Mean","N1GC",107349.848604027
"6497","2021-02-01","Wausau",2,1,"Filter Mean","N2GC",56771.3185105454
"6498","2021-02-01","Wausau",2,1,"Filter Mean","PMMOVGC",23974741.3281273
"6499","2021-02-01","Wausau",3,1,"Filter Mean","N1GC",118164.182963646
"6500","2021-02-01","Wausau",3,1,"Filter Mean","N2GC",85290.9262432198
"6501","2021-02-01","Wausau",3,1,"Filter Mean","PMMOVGC",24680978.9468498
"6502","2021-02-02","Wausau",1,1,"Filter Mean","N1GC",663901.844443115
"6503","2021-02-02","Wausau",1,1,"Filter Mean","N2GC",319089.656707478
"6504","2021-02-02","Wausau",1,1,"Filter Mean","PMMOVGC",33642662.8484903
"6505","2021-02-02","Wausau",2,1,"Filter Mean","N1GC",542987.866617864
"6506","2021-02-02","Wausau",2,1,"Filter Mean","N2GC",279518.895469657
"6507","2021-02-02","Wausau",2,1,"Filter Mean","PMMOVGC",39122696.4232494
"6508","2021-02-02","Wausau",3,1,"Filter Mean","N1GC",457612.304686741
"6509","2021-02-02","Wausau",3,1,"Filter Mean","N2GC",175939.153461282
"6510","2021-02-02","Wausau",3,1,"Filter Mean","PMMOVGC",30371187.2176953
"6511","2021-02-03","Wausau",1,1,"Filter Mean","N1GC",84389.9300488024
"6512","2021-02-03","Wausau",1,1,"Filter Mean","N2GC",11774.7906869444
"6513","2021-02-03","Wausau",1,1,"Filter Mean","PMMOVGC",30850618.4025414
"6514","2021-02-03","Wausau",2,1,"Filter Mean","N1GC",350985.37169417
"6515","2021-02-03","Wausau",2,1,"Filter Mean","N2GC",170527.59931527
"6516","2021-02-03","Wausau",2,1,"Filter Mean","PMMOVGC",33337650.1388146
"6517","2021-02-03","Wausau",3,1,"Filter Mean","N1GC",426906.084325924
"6518","2021-02-03","Wausau",3,1,"Filter Mean","N2GC",254249.057694651
"6519","2021-02-03","Wausau",3,1,"Filter Mean","PMMOVGC",30912721.432022
"6520","2021-02-04","Hudson",1,1,"Filter Mean","N1GC",120714.721090948
"6521","2021-02-04","Hudson",1,1,"Filter Mean","N2GC",71572.4862582542
"6522","2021-02-04","Hudson",1,1,"Filter Mean","PMMOVGC",4590213.19817006
"6523","2021-02-04","Hudson",2,1,"Filter Mean","N1GC",141166.781757014
"6524","2021-02-04","Hudson",2,1,"Filter Mean","N2GC",114568.022060385
"6525","2021-02-04","Hudson",2,1,"Filter Mean","PMMOVGC",37800299.3466885
"6526","2021-02-04","Hudson",3,1,"Filter Mean","N1GC",99756.4850014697
"6527","2021-02-04","Hudson",3,1,"Filter Mean","N2GC",97151.1348429583
"6528","2021-02-04","Hudson",3,1,"Filter Mean","PMMOVGC",4372264.44471518
"6529","2021-02-05","Hudson",1,1,"Filter Mean","N1GC",72275.5657888209
"6530","2021-02-05","Hudson",1,1,"Filter Mean","N2GC",27474.2974726512
"6531","2021-02-05","Hudson",1,1,"Filter Mean","PMMOVGC",5245138.23028398
"6532","2021-02-05","Hudson",2,1,"Filter Mean","N1GC",63043.7275287276
"6533","2021-02-05","Hudson",2,1,"Filter Mean","N2GC",13689.2459572807
"6534","2021-02-05","Hudson",2,1,"Filter Mean","PMMOVGC",10625168.6028494
"6535","2021-02-05","Hudson",3,1,"Filter Mean","N1GC",3477.14095071939
"6536","2021-02-05","Hudson",3,1,"Filter Mean","N2GC",NA
"6537","2021-02-05","Hudson",3,1,"Filter Mean","PMMOVGC",3908311.55300171
"6538","2021-02-06","Hudson",1,1,"Filter Mean","N1GC",224585.910919622
"6539","2021-02-06","Hudson",1,1,"Filter Mean","N2GC",96065.9054060335
"6540","2021-02-06","Hudson",1,1,"Filter Mean","PMMOVGC",4735003.82240532
"6541","2021-02-06","Hudson",2,1,"Filter Mean","N1GC",454095.950384422
"6542","2021-02-06","Hudson",2,1,"Filter Mean","N2GC",288512.727837597
"6543","2021-02-06","Hudson",2,1,"Filter Mean","PMMOVGC",7209349.10132526
"6544","2021-02-06","Hudson",3,1,"Filter Mean","N1GC",211234.974068678
"6545","2021-02-06","Hudson",3,1,"Filter Mean","N2GC",144821.402696199
"6546","2021-02-06","Hudson",3,1,"Filter Mean","PMMOVGC",6547840.4521216
"6547","2021-02-04","Kenosha",1,1,"Filter Mean","N1GC",255849.946374075
"6548","2021-02-04","Kenosha",1,1,"Filter Mean","N2GC",162677.709978353
"6549","2021-02-04","Kenosha",1,1,"Filter Mean","PMMOVGC",9348484.62056305
"6550","2021-02-04","Kenosha",2,1,"Filter Mean","N1GC",196750.930165404
"6551","2021-02-04","Kenosha",2,1,"Filter Mean","N2GC",139731.030549095
"6552","2021-02-04","Kenosha",2,1,"Filter Mean","PMMOVGC",8120903.71423749
"6553","2021-02-04","Kenosha",3,1,"Filter Mean","N1GC",127657.029954752
"6554","2021-02-04","Kenosha",3,1,"Filter Mean","N2GC",72348.9197703853
"6555","2021-02-04","Kenosha",3,1,"Filter Mean","PMMOVGC",7706388.3627926
"6556","2021-02-05","Kenosha",1,1,"Filter Mean","N1GC",285585.343144902
"6557","2021-02-05","Kenosha",1,1,"Filter Mean","N2GC",177010.025968496
"6558","2021-02-05","Kenosha",1,1,"Filter Mean","PMMOVGC",8749596.76521115
"6559","2021-02-05","Kenosha",2,1,"Filter Mean","N1GC",160812.764544994
"6560","2021-02-05","Kenosha",2,1,"Filter Mean","N2GC",151210.534849358
"6561","2021-02-05","Kenosha",2,1,"Filter Mean","PMMOVGC",9162778.00960665
"6562","2021-02-05","Kenosha",3,1,"Filter Mean","N1GC",222925.665834117
"6563","2021-02-05","Kenosha",3,1,"Filter Mean","N2GC",209118.668325945
"6564","2021-02-05","Kenosha",3,1,"Filter Mean","PMMOVGC",8342818.37322679
"6565","2021-02-06","Kenosha",1,1,"Filter Mean","N1GC",171395.100773574
"6566","2021-02-06","Kenosha",1,1,"Filter Mean","N2GC",98966.7894665234
"6567","2021-02-06","Kenosha",1,1,"Filter Mean","PMMOVGC",6384027.18732316
"6568","2021-02-06","Kenosha",2,1,"Filter Mean","N1GC",42433.4681339366
"6569","2021-02-06","Kenosha",2,1,"Filter Mean","N2GC",16511.4568931391
"6570","2021-02-06","Kenosha",2,1,"Filter Mean","PMMOVGC",9859847.31312766
"6571","2021-02-06","Kenosha",3,1,"Filter Mean","N1GC",284117.686553
"6572","2021-02-06","Kenosha",3,1,"Filter Mean","N2GC",155158.805616865
"6573","2021-02-06","Kenosha",3,1,"Filter Mean","PMMOVGC",4989014.82178757
"6574","2021-02-04","Platteville",1,1,"Filter Mean","N1GC",533107.807158677
"6575","2021-02-04","Platteville",1,1,"Filter Mean","N2GC",388888.883672188
"6576","2021-02-04","Platteville",1,1,"Filter Mean","PMMOVGC",6653315.79522469
"6577","2021-02-04","Platteville",2,1,"Filter Mean","N1GC",256932.400322191
"6578","2021-02-04","Platteville",2,1,"Filter Mean","N2GC",158733.190683677
"6579","2021-02-04","Platteville",2,1,"Filter Mean","PMMOVGC",5236377.22101651
"6580","2021-02-04","Platteville",3,1,"Filter Mean","N1GC",366047.582904841
"6581","2021-02-04","Platteville",3,1,"Filter Mean","N2GC",213097.612317939
"6582","2021-02-04","Platteville",3,1,"Filter Mean","PMMOVGC",8922423.79115504
"6583","2021-02-05","Platteville",1,1,"Filter Mean","N1GC",216264.07335661
"6584","2021-02-05","Platteville",1,1,"Filter Mean","N2GC",148050.111017894
"6585","2021-02-05","Platteville",1,1,"Filter Mean","PMMOVGC",4400985.37571271
"6586","2021-02-05","Platteville",2,1,"Filter Mean","N1GC",253300.328819394
"6587","2021-02-05","Platteville",2,1,"Filter Mean","N2GC",211190.347528443
"6588","2021-02-05","Platteville",2,1,"Filter Mean","PMMOVGC",6145903.92746419
"6589","2021-02-05","Platteville",3,1,"Filter Mean","N1GC",136345.388750543
"6590","2021-02-05","Platteville",3,1,"Filter Mean","N2GC",57376.8074065972
"6591","2021-02-05","Platteville",3,1,"Filter Mean","PMMOVGC",1988268.42685151
"6592","2021-02-06","Platteville",1,1,"Filter Mean","N1GC",64944.5910410156
"6593","2021-02-06","Platteville",1,1,"Filter Mean","N2GC",24102.9044797731
"6594","2021-02-06","Platteville",1,1,"Filter Mean","PMMOVGC",1750786.64139911
"6595","2021-02-06","Platteville",2,1,"Filter Mean","N1GC",65884.3059149691
"6596","2021-02-06","Platteville",2,1,"Filter Mean","N2GC",28891.8248517094
"6597","2021-02-06","Platteville",2,1,"Filter Mean","PMMOVGC",2060730.60272762
"6598","2021-02-06","Platteville",3,1,"Filter Mean","N1GC",39512.862303485
"6599","2021-02-06","Platteville",3,1,"Filter Mean","N2GC",31550.5611006679
"6600","2021-02-06","Platteville",3,1,"Filter Mean","PMMOVGC",1953273.25518426
"6601","2021-02-05","Madison",1,1,"Filter Mean","N1GC",312492.927053307
"6602","2021-02-05","Madison",1,1,"Filter Mean","N2GC",322898.752368563
"6603","2021-02-05","Madison",1,1,"Filter Mean","PMMOVGC",2536082.51695038
"6604","2021-02-05","Madison",2,1,"Filter Mean","N1GC",643294.480232738
"6605","2021-02-05","Madison",2,1,"Filter Mean","N2GC",582586.087824508
"6606","2021-02-05","Madison",2,1,"Filter Mean","PMMOVGC",3484578.93808497
"6607","2021-02-05","Madison",3,1,"Filter Mean","N1GC",699133.700018739
"6608","2021-02-05","Madison",3,1,"Filter Mean","N2GC",541572.113376409
"6609","2021-02-05","Madison",3,1,"Filter Mean","PMMOVGC",4104083.11127693
"6610","2021-02-07","Madison",1,1,"Filter Mean","N1GC",553209.401347889
"6611","2021-02-07","Madison",1,1,"Filter Mean","N2GC",509935.253021256
"6612","2021-02-07","Madison",1,1,"Filter Mean","PMMOVGC",3399524.94613221
"6613","2021-02-07","Madison",2,1,"Filter Mean","N1GC",499574.788672302
"6614","2021-02-07","Madison",2,1,"Filter Mean","N2GC",369643.173467582
"6615","2021-02-07","Madison",2,1,"Filter Mean","PMMOVGC",2808237.82821056
"6616","2021-02-07","Madison",3,1,"Filter Mean","N1GC",673201.062188559
"6617","2021-02-07","Madison",3,1,"Filter Mean","N2GC",552358.189542262
"6618","2021-02-07","Madison",3,1,"Filter Mean","PMMOVGC",3728236.93193895
"6619","2021-02-08","Madison",1,1,"Filter Mean","N1GC",466048.004676953
"6620","2021-02-08","Madison",1,1,"Filter Mean","N2GC",362181.172170359
"6621","2021-02-08","Madison",1,1,"Filter Mean","PMMOVGC",4280500.03507855
"6622","2021-02-08","Madison",2,1,"Filter Mean","N1GC",455514.473017908
"6623","2021-02-08","Madison",2,1,"Filter Mean","N2GC",364956.231404018
"6624","2021-02-08","Madison",2,1,"Filter Mean","PMMOVGC",4681063.02850891
"6625","2021-02-08","Madison",3,1,"Filter Mean","N1GC",207646.271413562
"6626","2021-02-08","Madison",3,1,"Filter Mean","N2GC",173180.027227288
"6627","2021-02-08","Madison",3,1,"Filter Mean","PMMOVGC",2788874.01823654
"6628","2021-02-09","Madison",1,1,"Filter Mean","N1GC",564316.783677674
"6629","2021-02-09","Madison",1,1,"Filter Mean","N2GC",420224.417087147
"6630","2021-02-09","Madison",1,1,"Filter Mean","PMMOVGC",3760920.34789942
"6631","2021-02-09","Madison",2,1,"Filter Mean","N1GC",680670.269299084
"6632","2021-02-09","Madison",2,1,"Filter Mean","N2GC",543502.450324251
"6633","2021-02-09","Madison",2,1,"Filter Mean","PMMOVGC",7473268.9687553
"6634","2021-02-09","Madison",3,1,"Filter Mean","N1GC",1051789.73935377
"6635","2021-02-09","Madison",3,1,"Filter Mean","N2GC",968520.205899792
"6636","2021-02-09","Madison",3,1,"Filter Mean","PMMOVGC",6859771.93039123
"6637","2021-02-04","Merrill",1,1,"Filter Mean","N1GC",263458.09039804
